Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,1,13,6,1209,1215,1248,1255,US,512,N409,39,40,25,-7,-6,GSP,CLT,75,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1207,1215,1257,1255,US,512,N422,50,40,26,2,-8,GSP,CLT,75,9,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1216,1215,1303,1255,US,512,N444,47,40,28,8,1,GSP,CLT,75,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1210,1215,1304,1255,US,512,N427,54,40,32,9,-5,GSP,CLT,75,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1211,1215,1255,1255,US,512,N435,44,40,28,0,-4,GSP,CLT,75,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1211,1215,1307,1255,US,512,N439,56,40,28,12,-4,GSP,CLT,75,7,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1211,1215,1302,1255,US,512,N412,51,40,19,7,-4,GSP,CLT,75,6,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1210,1215,1302,1255,US,512,N438,52,40,32,7,-5,GSP,CLT,75,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,1215,NA,1255,US,512,NKNO,NA,40,NA,NA,NA,GSP,CLT,75,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1209,1215,1245,1255,US,512,N439,36,40,24,-10,-6,GSP,CLT,75,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1210,1215,1256,1255,US,512,N424,46,40,26,1,-5,GSP,CLT,75,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1213,1215,1257,1255,US,512,N407,44,40,24,2,-2,GSP,CLT,75,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1209,1215,1249,1255,US,512,N423,40,40,24,-6,-6,GSP,CLT,75,7,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1214,1215,1255,1255,US,512,N404,41,40,23,0,-1,GSP,CLT,75,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1208,1215,1252,1255,US,512,N433,44,40,21,-3,-7,GSP,CLT,75,8,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1210,1215,1247,1255,US,512,N777A,37,40,21,-8,-5,GSP,CLT,75,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1208,1215,1244,1255,US,512,N417,36,40,25,-11,-7,GSP,CLT,75,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1210,1215,1250,1255,US,512,N423,40,40,23,-5,-5,GSP,CLT,75,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1209,1215,1248,1255,US,512,N441,39,40,26,-7,-6,GSP,CLT,75,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1230,1230,1337,1343,US,515,N559A,67,73,49,-6,0,PHL,BOS,280,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1330,1230,1447,1343,US,515,N589,77,73,54,64,60,PHL,BOS,280,10,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1227,1230,1330,1343,US,515,N341,63,73,50,-13,-3,PHL,BOS,280,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,NA,1230,NA,1343,US,515,NKNO,NA,73,NA,NA,NA,PHL,BOS,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1224,1230,1346,1343,US,515,N576,82,73,47,3,-6,PHL,BOS,280,4,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1224,1230,1343,1343,US,515,N767,79,73,57,0,-6,PHL,BOS,280,9,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1224,1230,1329,1344,US,515,N506A,65,74,51,-15,-6,PHL,BOS,280,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1225,1230,1337,1344,US,515,N592,72,74,43,-7,-5,PHL,BOS,280,11,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1236,1230,1425,1344,US,515,N532A,109,74,74,41,6,PHL,BOS,280,7,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1226,1230,1341,1344,US,515,N562A,75,74,53,-3,-4,PHL,BOS,280,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1224,1230,1356,1344,US,515,N373,92,74,56,12,-6,PHL,BOS,280,6,30,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1228,1230,1333,1344,US,515,N528A,65,74,48,-11,-2,PHL,BOS,280,9,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1224,1230,1333,1344,US,515,N385,69,74,50,-11,-6,PHL,BOS,280,6,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1225,1230,1335,1344,US,515,N526A,70,74,54,-9,-5,PHL,BOS,280,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1227,1230,1400,1344,US,515,N300A,93,74,50,16,-3,PHL,BOS,280,23,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,NA,1230,NA,1344,US,515,NKNO,NA,74,NA,NA,NA,PHL,BOS,280,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1226,1230,1342,1344,US,515,N350,76,74,52,-2,-4,PHL,BOS,280,7,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1244,1230,1405,1344,US,515,N531A,81,74,43,21,14,PHL,BOS,280,12,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1255,1230,1359,1344,US,515,N530A,64,74,47,15,25,PHL,BOS,280,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1224,1230,1322,1344,US,515,N559A,58,74,40,-22,-6,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1224,1230,1346,1344,US,515,N584,82,74,54,2,-6,PHL,BOS,280,8,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1225,1230,1424,1344,US,515,N575,119,74,57,40,-5,PHL,BOS,280,9,53,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1229,1230,1338,1344,US,515,N523A,69,74,52,-6,-1,PHL,BOS,280,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1227,1230,1331,1344,US,515,N335,64,74,46,-13,-3,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1226,1230,1333,1344,US,515,N563,67,74,48,-11,-4,PHL,BOS,280,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1225,1230,1339,1344,US,515,N342,74,74,54,-5,-5,PHL,BOS,280,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1238,1230,1351,1344,US,515,N528A,73,74,53,7,8,PHL,BOS,280,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1234,1230,1336,1344,US,515,N524A,62,74,48,-8,4,PHL,BOS,280,7,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1344,1230,1501,1344,US,515,N389,77,74,54,77,74,PHL,BOS,280,9,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1245,1230,1349,1344,US,515,N512A,64,74,46,5,15,PHL,BOS,280,8,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1224,1230,1328,1344,US,515,N342,64,74,42,-16,-6,PHL,BOS,280,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1044,1050,1138,1146,US,515,N559A,54,56,41,-8,-6,RIC,PHL,198,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1048,1050,1140,1146,US,515,N515A,52,56,40,-6,-2,RIC,PHL,198,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1045,1050,1135,1146,US,515,N341,50,56,37,-11,-5,RIC,PHL,198,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1120,1050,1218,1146,US,515,N391,58,56,40,32,30,RIC,PHL,198,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1041,1050,1130,1146,US,515,N576,49,56,33,-16,-9,RIC,PHL,198,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1047,1050,1142,1146,US,515,N767,55,56,44,-4,-3,RIC,PHL,198,4,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1045,1050,1144,1147,US,515,N506A,59,57,39,-3,-5,RIC,PHL,198,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1044,1050,1137,1147,US,515,N592,53,57,39,-10,-6,RIC,PHL,198,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1047,1050,1150,1147,US,515,N532A,63,57,45,3,-3,RIC,PHL,198,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1046,1050,1152,1147,US,515,N562A,66,57,45,5,-4,RIC,PHL,198,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1046,1050,1143,1147,US,515,N373,57,57,42,-4,-4,RIC,PHL,198,7,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1044,1050,1144,1147,US,515,N528A,60,57,40,-3,-6,RIC,PHL,198,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1048,1050,1141,1147,US,515,N385,53,57,43,-6,-2,RIC,PHL,198,2,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1054,1050,1145,1147,US,515,N526A,51,57,36,-2,4,RIC,PHL,198,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1046,1050,1139,1147,US,515,N300A,53,57,35,-8,-4,RIC,PHL,198,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,NA,1050,NA,1147,US,515,NKNO,NA,57,NA,NA,NA,RIC,PHL,198,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1049,1050,1145,1147,US,515,N853,56,57,38,-2,-1,RIC,PHL,198,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1105,1050,1218,1147,US,515,N531A,73,57,33,31,15,RIC,PHL,198,7,33,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1053,1050,1143,1147,US,515,N530A,50,57,34,-4,3,RIC,PHL,198,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1048,1050,1135,1147,US,515,N559A,47,57,35,-12,-2,RIC,PHL,198,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1048,1050,1145,1147,US,515,N584,57,57,44,-2,-2,RIC,PHL,198,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1043,1050,1134,1147,US,515,N575,51,57,37,-13,-7,RIC,PHL,198,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1047,1050,1138,1147,US,515,N336,51,57,39,-9,-3,RIC,PHL,198,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1044,1050,1139,1147,US,515,N335,55,57,42,-8,-6,RIC,PHL,198,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1050,1050,1146,1147,US,515,N563,56,57,36,-1,0,RIC,PHL,198,10,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,1045,1050,1136,1147,US,515,N342,51,57,38,-11,-5,RIC,PHL,198,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1120,1050,1220,1147,US,515,N528A,60,57,46,33,30,RIC,PHL,198,6,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1044,1050,1144,1147,US,515,N524A,60,57,41,-3,-6,RIC,PHL,198,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1217,1050,1318,1147,US,515,N389,61,57,43,91,87,RIC,PHL,198,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1101,1050,1159,1147,US,515,N512A,58,57,40,12,11,RIC,PHL,198,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1045,1050,1138,1147,US,515,N342,53,57,37,-9,-5,RIC,PHL,198,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,813,800,958,1001,US,516,N445,105,121,73,-3,13,CLT,LGA,544,6,26,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,811,800,1015,1001,US,516,N448,124,121,86,14,11,CLT,LGA,544,26,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,757,800,950,1001,US,516,N440,113,121,91,-11,-3,CLT,LGA,544,14,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,759,800,1004,1001,US,516,N409,125,121,93,3,-1,CLT,LGA,544,9,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,758,800,944,1001,US,516,N780A,106,121,81,-17,-2,CLT,LGA,544,13,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,806,800,955,1001,US,516,N722,109,121,85,-6,6,CLT,LGA,544,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,757,800,934,959,US,516,N525A,97,119,83,-25,-3,CLT,LGA,544,5,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,757,800,929,959,US,516,N781A,92,119,73,-30,-3,CLT,LGA,544,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,806,800,1039,959,US,516,N778A,153,119,78,40,6,CLT,LGA,544,6,69,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,NA,800,NA,959,US,516,NKNO,NA,119,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,756,800,942,959,US,516,N779A,106,119,82,-17,-4,CLT,LGA,544,13,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,755,800,949,959,US,516,N783A,114,119,79,-10,-5,CLT,LGA,544,10,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,756,800,933,959,US,516,N783A,97,119,79,-26,-4,CLT,LGA,544,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,755,800,941,959,US,516,N559A,106,119,82,-18,-5,CLT,LGA,544,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,806,800,1016,959,US,516,N778A,130,119,72,17,6,CLT,LGA,544,6,52,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,756,800,942,959,US,516,N433,106,119,81,-17,-4,CLT,LGA,544,10,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,758,800,954,959,US,516,N424,116,119,93,-5,-2,CLT,LGA,544,11,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,NA,800,NA,959,US,516,NKNO,NA,119,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,NA,800,NA,959,US,516,NKNO,NA,119,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,813,800,936,959,US,516,N411,83,119,69,-23,13,CLT,LGA,544,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,NA,800,NA,959,US,516,NKNO,NA,119,NA,NA,NA,CLT,LGA,544,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,802,800,955,959,US,516,N776A,113,119,80,-4,2,CLT,LGA,544,12,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,756,800,943,959,US,516,N777A,107,119,85,-16,-4,CLT,LGA,544,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,808,800,949,959,US,516,N415,101,119,75,-10,8,CLT,LGA,544,8,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,758,800,944,959,US,516,N406,106,119,87,-15,-2,CLT,LGA,544,5,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,751,800,942,959,US,516,N784A,111,119,94,-17,-9,CLT,LGA,544,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,756,800,947,959,US,516,N436,111,119,88,-12,-4,CLT,LGA,544,11,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,755,800,938,959,US,516,N585,103,119,82,-21,-5,CLT,LGA,544,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,800,800,941,959,US,516,N412,101,119,86,-18,0,CLT,LGA,544,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,756,800,953,959,US,516,N448,117,119,82,-6,-4,CLT,LGA,544,7,28,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,757,800,942,959,US,516,N449,105,119,69,-17,-3,CLT,LGA,544,12,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1536,1517,1659,1638,US,517,N818,83,81,57,21,19,CLT,PIT,366,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1541,1517,1719,1638,US,517,N822,98,81,74,41,24,CLT,PIT,366,8,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1527,1517,1645,1638,US,517,N826,78,81,61,7,10,CLT,PIT,366,5,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1536,1517,1720,1638,US,517,N825,104,81,72,42,19,CLT,PIT,366,7,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1525,1517,1651,1638,US,517,N821,86,81,67,13,8,CLT,PIT,366,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1525,1518,1656,1640,US,517,N816,91,82,59,16,7,CLT,PIT,366,7,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1532,1518,1643,1640,US,517,N827,71,82,51,3,14,CLT,PIT,366,7,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1521,1518,1653,1640,US,517,N828,92,82,68,13,3,CLT,PIT,366,6,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1547,1518,1721,1640,US,517,N809,94,82,67,41,29,CLT,PIT,366,6,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1516,1518,1642,1640,US,517,N803,86,82,60,2,-2,CLT,PIT,366,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1515,1518,1638,1640,US,517,N818,83,82,56,-2,-3,CLT,PIT,366,7,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1515,1518,1647,1640,US,517,N811,92,82,60,7,-3,CLT,PIT,366,7,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1528,1518,1705,1640,US,517,N828,97,82,69,25,10,CLT,PIT,366,8,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1516,1518,1647,1640,US,517,N815,91,82,60,7,-2,CLT,PIT,366,6,25,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1516,1518,1650,1640,US,517,N824,94,82,66,10,-2,CLT,PIT,366,8,20,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1515,1518,1659,1640,US,517,N819,104,82,67,19,-3,CLT,PIT,366,6,31,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1633,1518,1746,1640,US,517,N820,73,82,54,66,75,CLT,PIT,366,10,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1654,1518,1831,1640,US,517,N829,97,82,71,111,96,CLT,PIT,366,13,13,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1524,1518,1644,1640,US,517,N810,80,82,54,4,6,CLT,PIT,366,7,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1543,1518,1712,1640,US,517,N818,89,82,58,32,25,CLT,PIT,366,7,24,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1530,1518,1642,1640,US,517,N805,72,82,52,2,12,CLT,PIT,366,9,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1515,1518,1647,1640,US,517,N809,92,82,63,7,-3,CLT,PIT,366,7,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1515,1518,1628,1640,US,517,N810,73,82,55,-12,-3,CLT,PIT,366,7,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1516,1518,1653,1640,US,517,N818,97,82,72,13,-2,CLT,PIT,366,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,NA,1518,NA,1640,US,517,NKNO,NA,82,NA,NA,NA,CLT,PIT,366,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1551,1518,1712,1640,US,517,N809,81,82,61,32,33,CLT,PIT,366,6,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1522,1518,1646,1640,US,517,N829,84,82,61,6,4,CLT,PIT,366,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1524,1518,1655,1640,US,517,N805,91,82,55,15,6,CLT,PIT,366,6,30,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1515,1518,1638,1640,US,517,N810,83,82,61,-2,-3,CLT,PIT,366,5,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1525,1518,1656,1640,US,517,N802,91,82,61,16,7,CLT,PIT,366,9,21,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1733,1723,1823,1820,US,517,N818,50,57,40,3,10,PIT,AVP,243,4,6,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1755,1723,1854,1820,US,517,N822,59,57,44,34,32,PIT,AVP,243,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,2049,1723,2203,1820,US,517,N816,74,57,38,223,206,PIT,AVP,243,3,33,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1804,1723,1910,1820,US,517,N825,66,57,41,50,41,PIT,AVP,243,3,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1733,1723,1841,1820,US,517,N821,68,57,45,21,10,PIT,AVP,243,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1720,1723,1807,1820,US,517,N440,47,57,34,-13,-3,PIT,AVP,243,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1749,1725,1840,1824,US,517,N816,51,59,38,16,24,PIT,AVP,243,2,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1725,1725,1843,1824,US,517,N827,78,59,40,19,0,PIT,AVP,243,4,34,0,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1732,1725,1825,1824,US,517,N828,53,59,42,1,7,PIT,AVP,243,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1752,1725,1855,1824,US,517,N809,63,59,43,31,27,PIT,AVP,243,3,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1721,1725,1814,1824,US,517,N803,53,59,38,-10,-4,PIT,AVP,243,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,1,12,5,1722,1725,1818,1824,US,517,N818,56,59,42,-6,-3,PIT,AVP,243,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,13,6,1730,1725,1816,1824,US,517,N811,46,59,37,-8,5,PIT,AVP,243,3,6,0,NA,0,NA,NA,NA,NA,NA
2001,1,14,7,1753,1725,1851,1824,US,517,N828,58,59,41,27,28,PIT,AVP,243,3,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,15,1,1734,1725,1825,1824,US,517,N815,51,59,37,1,9,PIT,AVP,243,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,16,2,1805,1725,1902,1824,US,517,N827,57,59,38,38,40,PIT,AVP,243,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,17,3,1741,1725,1839,1824,US,517,N819,58,59,40,15,16,PIT,AVP,243,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,18,4,1723,1725,1816,1824,US,517,N823,53,59,42,-8,-2,PIT,AVP,243,2,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,1739,1725,1856,1824,US,517,N822,77,59,37,32,14,PIT,AVP,243,3,37,0,NA,0,NA,NA,NA,NA,NA
2001,1,20,6,1723,1725,1828,1824,US,517,N810,65,59,40,4,-2,PIT,AVP,243,3,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,21,7,1748,1725,1851,1824,US,517,N818,63,59,37,27,23,PIT,AVP,243,4,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,22,1,1723,1725,1813,1824,US,517,N805,50,59,38,-11,-2,PIT,AVP,243,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,23,2,1730,1725,1821,1824,US,517,N809,51,59,40,-3,5,PIT,AVP,243,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,24,3,1723,1725,1813,1824,US,517,N810,50,59,37,-11,-2,PIT,AVP,243,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,25,4,1740,1725,1833,1824,US,517,N818,53,59,40,9,15,PIT,AVP,243,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,NA,1725,NA,1824,US,517,NKNO,NA,59,NA,NA,NA,PIT,AVP,243,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,27,6,1749,1725,1840,1824,US,517,N809,51,59,37,16,24,PIT,AVP,243,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1728,1725,1822,1824,US,517,N829,54,59,38,-2,3,PIT,AVP,243,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,29,1,1727,1725,1819,1824,US,517,N805,52,59,42,-5,2,PIT,AVP,243,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,1,30,2,1726,1725,1823,1824,US,517,N810,57,59,42,-1,1,PIT,AVP,243,3,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,1730,1725,1827,1824,US,517,N802,57,59,42,3,5,PIT,AVP,243,3,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,1225,1230,1404,1409,US,518,N883,99,99,73,-5,-5,CLT,IND,428,10,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,2,2,1229,1230,1408,1409,US,518,N850,99,99,75,-1,-1,CLT,IND,428,10,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1232,1230,1422,1409,US,518,N894,110,99,86,13,2,CLT,IND,428,9,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,4,4,1227,1230,1414,1409,US,518,N851,107,99,79,5,-3,CLT,IND,428,6,22,0,NA,0,NA,NA,NA,NA,NA
2001,1,5,5,1228,1230,1412,1409,US,518,N882,104,99,82,3,-2,CLT,IND,428,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,1225,1230,1355,1409,US,518,N881,90,99,78,-14,-5,CLT,IND,428,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,7,7,1225,1230,1406,1410,US,518,N883,101,100,78,-4,-5,CLT,IND,428,6,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,NA,1230,NA,1410,US,518,NKNO,NA,100,NA,NA,NA,CLT,IND,428,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,1,9,2,1228,1230,1401,1410,US,518,N890,93,100,75,-9,-2,CLT,IND,428,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,10,3,1227,1230,1402,1410,US,518,N881,95,100,73,-8,-3,CLT,IND,428,8,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,11,4,1224,1230,1358,1410,US,518,N869,94,100,71,-12,-6,CLT,IND,428,9,14,0,NA,0,NA,NA,NA,NA,NA
